name,CBO,NOC,WMC,RFC,SLOC,DIT,LCOM,Change
maven-embedder-src-test-error-reporting-projects-ext-plugin-realm-error-plugin-src-main-java-org-plugin-ComponentTwo-ComponentTwo.java,1,0,0,13,4,0,0,no
maven-embedder-src-test-error-reporting-projects-aggregate-mojo-failure-plugin-src-main-java-org-plugin-TestPlugin-TestPlugin.java,3,0,3,16,18,0,33,no
maven-embedder-src-test-error-reporting-projects-bad-build-plan-plugin-src-main-java-org-plugin-TestPlugin-TestPlugin.java,3,0,3,16,18,0,33,no
maven-embedder-src-test-error-reporting-projects-bad-ext-plugin-dep-ver-plugin-src-main-java-org-plugin-TestPlugin-TestPlugin.java,3,0,3,16,18,0,33,no
maven-embedder-src-test-error-reporting-projects-bad-ext-plugin-maven-ver-plugin-src-main-java-org-plugin-TestPlugin-TestPlugin.java,3,0,3,16,18,0,33,no
maven-embedder-src-test-error-reporting-projects-config-rdonly-mojo-param-plugin-src-main-java-org-plugin-TestPlugin-TestPlugin.java,4,0,3,16,18,0,66,no
maven-embedder-src-test-error-reporting-projects-duplicated-attachments-plugin-src-main-java-org-plugin-TestPlugin-TestPlugin.java,4,0,3,16,18,0,66,no
maven-embedder-src-test-error-reporting-projects-missing-req-mojo-param-plugin-src-main-java-org-plugin-TestPlugin-TestPlugin.java,3,0,3,16,18,0,33,no
maven-embedder-src-test-error-reporting-projects-mojo-config-error-plugin-src-main-java-org-plugin-TestPlugin-TestPlugin.java,4,0,3,16,19,0,66,no
maven-embedder-src-test-error-reporting-projects-mojo-exec-err-plugin-src-main-java-org-plugin-TestPlugin-TestPlugin.java,3,0,3,16,18,0,33,no
maven-embedder-src-test-error-reporting-projects-mojo-lookup-err-plugin-src-main-java-org-plugin-TestPlugin-TestPlugin.java,3,0,3,16,18,0,33,no
maven-embedder-src-test-error-reporting-projects-ext-plugin-realm-error-plugin-src-main-java-org-plugin-TestPlugin-TestPlugin.java,3,0,3,16,17,0,33,no
maven-embedder-src-test-error-reporting-projects-ext-plugin-version-err-plugin-src-main-java-org-plugin-TestPlugin-TestPlugin.java,5,0,3,16,21,0,55,no
maven-embedder-src-test-error-reporting-projects-missing-direct-invoke-mojo-plugin-src-main-java-org-plugin-TestPlugin-TestPlugin.java,4,0,3,16,18,0,66,no
maven-embedder-src-main-java-org-slf4j-impl-MavenSlf4jSimpleFriend-MavenSlf4jSimpleFriend.java,0,0,1,14,12,0,0,no
maven-embedder-src-main-java-org-slf4j-MavenSlf4jFriend-MavenSlf4jFriend.java,0,0,1,14,7,0,0,no
maven-embedder-src-test-embedder-test-project-src-main-java-org-apache-maven-App-App.java,3,0,1,14,7,0,0,no
maven-embedder-src-test-embedder-test-project-src-test-java-org-apache-maven-AppTest-AppTest.java,2,0,3,16,16,1,0,no
